link_id , on_street , longitude , latitude
9130-E , RINALDI ST , -118.524246 , 34.279346
15007-W , BALBOA BL COLVEN RD , -118.50235 , 34.298981
9154-W , CHATSWORTH ST , -118.544533 , 34.264572
2163-N , LOS ANGELES ST , -118.259453 , 34.035542
1075-E , HOOVER ST , -118.284256 , 34.023674
2077-S , 6TH ST , -118.25087 , 34.046169
15301-S , ROXFORD ST , -118.473526 , 34.310169
9131-E , RINALDI ST , -118.519943 , 34.279343
10337-E , OWENSMOUTH AV , -118.601814 , 34.200947
13136-W , AVALON BL , -118.264923 , 34.011108
15127-N , BRAND BL , -118.448837 , 34.274544
7271-W , MELROSE AV , -118.319267 , 34.083549
17119-E , DENNI ST , -118.242752 , 33.78566
13186-N , 48TH PL , -118.252083 , 33.999081
15301-E , ROXFORD ST , -118.473419 , 34.309727
4033-W , LOYOLA BL , -118.416405 , 33.959908
17118-W , ALAMEDA ST , -118.244614 , 33.781006
9237-W , SHERMAN WY , -118.614502 , 34.201103
1124-E , SAN PEDRO ST , -118.257614 , 34.027691
6332-N , BEVERLY GLEN BL , -118.446106 , 34.1493
5160-W , HAUSER BL , -118.358192 , 34.044228
13136-S , AVALON BL , -118.265312 , 34.011372
14154-E , 8TH ST , -118.20871 , 34.023296
14043-E , EASTLAKE AV , -118.208092 , 34.0737
9358-S , DE SOTO AV , -118.588486 , 34.191395
12048-S , BROOKS AV , -118.475578 , 33.991787
13135-W , AVALON BL JEFFERSON BL , -118.264839 , 34.015209
6331-S , DICKENS ST , -118.448914 , 34.150181
13223-E , AVALON BL , -118.265549 , 33.982075
6217-E , MAGNOLIA BL , -118.431435 , 34.164814
11050-W , CENTURY BL , -118.245949 , 33.945801
14033-E , AVENUE 19 , -118.221535 , 34.071983
1367-S , ARLINGTON AV , -118.318306 , 34.011082
12173-E , DRUMMOND ST , -118.520805 , 34.043182
13135-S , AVALON BL JEFFERSON BL , -118.265152 , 34.015625
10057-N , HAMLIN ST , -118.396469 , 34.188339
6145-E , OXNARD ST , -118.466385 , 34.179317
15029-N , ORION AV SAN DIEGO FWY N/B OFF-RAMP , -118.471527 , 34.271553
14262-S , FIGUEROA ST BT SYCAMORE TER , -118.203934 , 34.099884
3127-S , HOLLYWOOD BL , -118.365616 , 34.102184
8028-W , ALLESANDRO ST GLENDALE FWY W/B OFF-RAMP , -118.249695 , 34.099403
7222-E , CARUSO PL , -118.356583 , 34.072899
12030-W , ALLA RD , -118.428841 , 33.982235
5280-W , BURKSHIRE AV INGLEWOOD BL , -118.440788 , 34.021679
14319-N , COLORADO BL , -118.226646 , 34.142414
9357-N , CANOGA AV , -118.597427 , 34.191662
11035-S , 88TH PL , -118.25647 , 33.95676
4253-S , OHIO AV , -118.446861 , 34.050522
3149-W , HOLLYWOOD BL , -118.313385 , 34.101765
4071-W , 96TH ST , -118.39357 , 33.948906
4253-W , OHIO AV , -118.446457 , 34.050571
15127-W , BRAND BL , -118.448952 , 34.275124
8113-N , ALVARADO ST , -118.26503 , 34.074963
7329-S , 5TH ST , -118.309158 , 34.065536
6123-W , BELLINGHAM AV , -118.398483 , 34.186722
5063-E , BEVERLY DR , -118.395584 , 34.055225
17194-E , FOOTHILL BL , -118.378738 , 34.275917
9176-N , DEVONSHIRE ST , -118.553543 , 34.256977
12048-N , BROOKS AV , -118.475151 , 33.991402
13136-N , AVALON BL , -118.265205 , 34.010773
8006-E , LOS FELIZ BL , -118.292198 , 34.110947
9082-W , SHOUP AV , -118.614304 , 34.186493
7329-N , 5TH ST , -118.309052 , 34.065113
13135-N , AVALON BL JEFFERSON BL , -118.265221 , 34.014977
3213-E , HOBART BL , -118.304359 , 34.090843
10171-W , LASSEN ST , -118.519485 , 34.250401
13223-N , AVALON BL , -118.265129 , 33.981659
5057-N , 12TH ST , -118.284103 , 34.049503
14154-W , 8TH ST , -118.208221 , 34.023178
11330-N , 104TH ST , -118.278084 , 33.941715
9154-N , CHATSWORTH ST , -118.544785 , 34.264259
11171-E , 108TH ST , -118.269821 , 33.93824
9263-E , NORDHOFF ST , -118.575722 , 34.231762
10227-E , CANBY AV , -118.534996 , 34.201031
11171-N , 108TH ST , -118.269485 , 33.938072
4164-E , BARRINGTON AV , -118.470238 , 34.064957
9154-S , CHATSWORTH ST , -118.544891 , 34.264782
9082-S , SHOUP AV , -118.614624 , 34.186726
6145-S , OXNARD ST , -118.466217 , 34.179619
14154-S , 8TH ST , -118.208412 , 34.023567
15083-W , ROSCOE BL , -118.473427 , 34.221416
6217-S , MAGNOLIA BL , -118.431313 , 34.165005
1146-E , ADAMS BL , -118.268845 , 34.024887
5063-S , BEVERLY DR , -118.395645 , 34.0555
2043-W , 3RD ST , -118.253098 , 34.054298
9094-W , BELMAR AV , -118.557953 , 34.186604
3127-E , HOLLYWOOD BL , -118.36554 , 34.101528
10314-S , CORBIN AV , -118.562309 , 34.205044
1091-W , EXPOSITION BL FLOWER ST , -118.280312 , 34.018475
17060-W , 25TH ST , -118.305344 , 33.721634
11058-N , 120TH ST , -118.254303 , 33.923485
4299-E , CENTURY PARK EAST , -118.406502 , 34.052357
11339-N , FIGUEROA ST BET 115TH ST , -118.282547 , 33.928341
11050-E , CENTURY BL , -118.246559 , 33.945595
5205-W , VERMONT AV , -118.29126 , 34.040054
1087-E , EXPOSITION BL , -118.289162 , 34.018108
15029-W , ORION AV SAN DIEGO FWY N/B OFF-RAMP , -118.471207 , 34.271873
13174-N , 48TH ST , -118.265182 , 33.999504
14319-E , COLORADO BL , -118.226921 , 34.142723
13136-E , AVALON BL , -118.26561 , 34.011013
4215-E , GLENDON AV , -118.444313 , 34.062515
1367-N , ARLINGTON AV , -118.318192 , 34.010555
9264-N , MASON AV , -118.579681 , 34.23156
6051-W , VENTURA BL , -118.483353 , 34.156368
2250-W , 8TH ST , -118.250198 , 34.040001
1367-E , ARLINGTON AV , -118.318504 , 34.010769
8077-N , BERKELEY AV , -118.270142 , 34.086472
8389-N , 3RD ST , -118.291603 , 34.068752
15115-W , SAN FERNANDO RD , -118.502686 , 34.323437
15292-W , FOOTHILL BL , -118.478821 , 34.321327
4253-N , OHIO AV , -118.446457 , 34.050243
10189-N , BALBOA BL , -118.502487 , 34.231869
10249-S , ETIWANDA AV , -118.531708 , 34.205036
7222-S , CARUSO PL , -118.356361 , 34.07317
17119-N , DENNI ST , -118.242233 , 33.785427
13080-W , GRAND AV , -118.266014 , 34.03561
14176-N , 4TH ST CUMMINGS ST , -118.216843 , 34.042526
11037-N , 95TH ST CENTRAL AV , -118.253998 , 33.949722
8257-E , LUCAS AV , -118.265182 , 34.053078
1074-E , JEFFERSON BL , -118.287262 , 34.025074
6171-W , BURBANK BL , -118.467896 , 34.172123
10249-N , ETIWANDA AV , -118.531593 , 34.204609
6217-W , MAGNOLIA BL , -118.430916 , 34.164917
6243-N , HESBY ST , -118.372658 , 34.161697
11276-S , FLORENCE AV , -118.31778 , 33.97485
5172-W , VENICE BL , -118.308746 , 34.04361
11339-S , FIGUEROA ST BET 115TH ST , -118.282646 , 33.92889
8029-E , NEWELL ST , -118.24855 , 34.098595
11276-N , FLORENCE AV , -118.317673 , 33.974335
6011-N , LINDLEY AV OXNARD ST , -118.527214 , 34.179947
12163-W , SUNSET BL , -118.525467 , 34.047165
11327-S , 111TH PL , -118.281143 , 33.934109
5040-N , FAIRFAX AV , -118.36499 , 34.055538
5205-E , VERMONT AV , -118.291901 , 34.039963
5232-S , 8TH ST , -118.230019 , 34.029812
13245-S , 51ST ST , -118.269653 , 33.996792
6011-E , LINDLEY AV OXNARD ST , -118.527626 , 34.18018
11276-W , FLORENCE AV , -118.317482 , 33.974644
1190-N , HARBOR FWY N/B RAMPS OLIVE ST , -118.27932 , 33.98893
14319-W , COLORADO BL , -118.226112 , 34.142815
9056-S , OXNARD ST , -118.605583 , 34.179485
6171-S , BURBANK BL , -118.468231 , 34.172371
12040-S , OCEAN AV , -118.46553 , 33.987335
9225-E , PLATT AV , -118.642838 , 34.193218
13245-N , 51ST ST , -118.269608 , 33.996277
14142-N , 7TH ST , -118.219627 , 34.033066
9237-E , SHERMAN WY , -118.614845 , 34.200928
11058-W , 120TH ST , -118.254005 , 33.923779
14275-S , FIGUEROA ST , -118.189323 , 34.134682
10194-W , NORDHOFF ST , -118.497856 , 34.235764
15115-E , SAN FERNANDO RD , -118.503281 , 34.323853
8301-W , 3RD ST , -118.259308 , 34.057426
2130-W , LOS ANGELES ST , -118.255585 , 34.039413
2081-N , FIGUEROA ST , -118.259323 , 34.049904
10301-E , DE SOTO AV , -118.588745 , 34.208282
5063-W , BEVERLY DR , -118.395088 , 34.055313
9225-N , PLATT AV , -118.642441 , 34.192978
4308-W , BUNDY DR , -118.4534 , 34.032478
1101-W , BUDLONG AV , -118.295654 , 34.010914
12040-N , OCEAN AV , -118.46489 , 33.987049
2043-N , 3RD ST , -118.253616 , 34.054169
9154-E , CHATSWORTH ST , -118.545021 , 34.264488
11233-N , 60TH ST , -118.291443 , 33.985313
8015-E , ROWENA AV , -118.267372 , 34.108097
3198-E , ORANGE DR , -118.341736 , 34.090675
6110-N , KESTER AV , -118.457382 , 34.186398
10069-E , BECK AV , -118.383614 , 34.201145
14260-S , FUTURE ST , -118.234138 , 34.098587
11268-N , HARBOR FWY N/B RAMPS , -118.284386 , 33.892399
4297-N , MOTOR AV , -118.410446 , 34.049778
15346-W , COLDWATER CANYON AV ROSCOE BL , -118.414017 , 34.221729
10017-N , HART ST , -118.431213 , 34.197422
5302-S , NATIONAL BL OVERLAND AV , -118.41774 , 34.032539
9189-W , CORBIN AV , -118.581261 , 34.281075
4227-E , WESTWOOD BL , -118.444267 , 34.058678
17083-N , ANAHEIM ST , -118.274078 , 33.77906
14142-W , 7TH ST , -118.219193 , 34.033314
9056-E , OXNARD ST , -118.605736 , 34.179165
11058-E , 120TH ST , -118.254669 , 33.923679
6345-S , CHANDLER BL (NORTH ROADWAY) , -118.377388 , 34.16935
8268-E , RAMPART BL , -118.282639 , 34.061001
14180-W , HUNTINGTON DR , -118.171867 , 34.088993
9143-W , DE SOTO AV , -118.588257 , 34.270061
2077-E , 6TH ST , -118.251144 , 34.045971
15070-W , NORDHOFF ST , -118.467155 , 34.235577
4308-N , BUNDY DR , -118.4534 , 34.032158
13041-E , 11TH ST CHICK HEARN CT LA LIVE WY , -118.270271 , 34.045246
2032-E , 1ST ST , -118.243561 , 34.052277
8064-E , ALEXANDRIA AV , -118.297997 , 34.090782
2104-W , 8TH ST , -118.255547 , 34.044323
5219-W , 10TH AV ADAMS BL , -118.32814 , 34.032654
2165-S , PASADENA FWY RAMPS , -118.237595 , 34.069672
1190-E , HARBOR FWY N/B RAMPS OLIVE ST , -118.279633 , 33.989124
4228-N , GLENDON AV , -118.442345 , 34.058861
10017-S , HART ST , -118.43132 , 34.197853
15070-S , NORDHOFF ST , -118.467766 , 34.235836
8124-E , 8TH ST , -118.280426 , 34.055977
17059-S , 25TH ST , -118.312584 , 33.723232
8367-E , ALLESANDRO ST , -118.259377 , 34.090385
10301-N , DE SOTO AV , -118.588417 , 34.208107
10194-E , NORDHOFF ST , -118.498489 , 34.23568
10005-N , HAZELTINE AV , -118.439926 , 34.204559
14275-E , FIGUEROA ST , -118.190231 , 34.133865
3159-E , ARGYLE AV , -118.32534 , 34.099743
13112-W , ADAMS BL , -118.271988 , 34.026398
10301-S , DE SOTO AV , -118.588531 , 34.208603
11170-N , 108TH ST , -118.273827 , 33.938084
4067-S , PERSHING DR , -118.43943 , 33.951878
2263-W , 11TH ST , -118.255905 , 34.03767
2224-E , 4TH ST , -118.23999 , 34.043907
14131-E , 1ST ST , -118.199066 , 34.03891
4179-W , OLYMPIC BL , -118.434258 , 34.042461
8367-S , ALLESANDRO ST , -118.258736 , 34.090778
1075-W , HOOVER ST , -118.28363 , 34.023663
13112-N , ADAMS BL , -118.272377 , 34.026222
10301-W , DE SOTO AV , -118.588097 , 34.208374
17083-W , ANAHEIM ST , -118.273857 , 33.779392
15292-E , FOOTHILL BL , -118.479599 , 34.321358
4133-S , SEPULVEDA BL , -118.47921 , 34.138226
15346-E , COLDWATER CANYON AV ROSCOE BL , -118.41465 , 34.22163
11170-W , 108TH ST , -118.273575 , 33.938339
15286-S , PAXTON ST , -118.420258 , 34.2784
15056-E , LASSEN ST , -118.467903 , 34.249996
11210-E , 190TH ST , -118.303802 , 33.858334
9276-W , OAKDALE AV , -118.566765 , 34.242775
9287-E , NORDHOFF ST , -118.553917 , 34.235409
1075-S , HOOVER ST , -118.28392 , 34.023983
17083-S , ANAHEIM ST , -118.274246 , 33.779613
9265-S , MASON AV , -118.579826 , 34.228451
6265-E , HOLLYWOOD FWY S/B OFF-RAMP KRAFT AV , -118.380226 , 34.157597
15070-E , NORDHOFF ST , -118.468056 , 34.235481
15286-W , PAXTON ST , -118.419701 , 34.278481
15319-S , ARLETA AV , -118.426392 , 34.242279
13173-S , 46TH ST , -118.265305 , 34.001827
9358-N , DE SOTO AV , -118.588379 , 34.19096
9143-N , DE SOTO AV , -118.588509 , 34.269699
1311-S , EXPOSITION BL , -118.297791 , 34.018555
2068-W , 5TH ST , -118.248268 , 34.046585
9238-W , FARRALONE AV , -118.610039 , 34.201111
13037-S , 11TH ST , -118.280701 , 34.050495
4058-N , SEPULVEDA EASTWAY , -118.394676 , 33.954346
15302-W , BLEDSOE ST , -118.465546 , 34.305168
1360-E , BUCKINGHAM RD , -118.34201 , 34.014938
3190-W , FOUNTAIN AV , -118.326347 , 34.094418
10347-S , TAMPA AV , -118.553505 , 34.194164
11170-S , 108TH ST , -118.273933 , 33.938572
6156-W , LAUREL CANYON BL , -118.396164 , 34.17947
14273-S , ANNAN WY , -118.188103 , 34.129509
15319-N , ARLETA AV , -118.425804 , 34.241856
2068-N , 5TH ST , -118.24868 , 34.046436
10069-W , BECK AV , -118.383072 , 34.201233
6179-E , BURBANK BL , -118.440147 , 34.172058
4133-N , SEPULVEDA BL , -118.47963 , 34.137939
3149-E , HOLLYWOOD BL , -118.313858 , 34.101669
6156-S , LAUREL CANYON BL , -118.396576 , 34.179668
4058-W , SEPULVEDA EASTWAY , -118.39447 , 33.954662
12053-E , ROSE AV , -118.455017 , 34.008068
9287-N , NORDHOFF ST , -118.553505 , 34.235203
12176-W , SUNSET BL , -118.513054 , 34.047325
2093-S , 7TH ST , -118.25219 , 34.044765
6264-E , BECK AV , -118.383507 , 34.157585
10227-W , CANBY AV , -118.534431 , 34.201218
1372-W , HILLCREST DR , -118.346191 , 34.013573
13041-W , 11TH ST CHICK HEARN CT LA LIVE WY , -118.269585 , 34.044937
6061-E , CEDROS AV , -118.453323 , 34.151627
12031-S , CULVER BL , -118.438957 , 33.968712
3190-N , FOUNTAIN AV , -118.326561 , 34.094109
13002-W , 8TH ST , -118.276405 , 34.054291
11268-E , HARBOR FWY N/B RAMPS , -118.284889 , 33.892605
11277-W , 5TH AV , -118.321831 , 33.974625
5302-E , NATIONAL BL OVERLAND AV , -118.417854 , 34.032261
7378-S , 8TH ST , -118.314323 , 34.058292
2236-N , 6TH ST , -118.238434 , 34.037891
6012-W , OXNARD ST WHITE OAK AV , -118.518196 , 34.18018
11343-E , CENTURY BL , -118.280678 , 33.945503
6265-N , HOLLYWOOD FWY S/B OFF-RAMP KRAFT AV , -118.380058 , 34.157379
11155-S , CENTURY BL , -118.287025 , 33.945774
4165-S , BARRINGTON AV , -118.469078 , 34.064407
8004-W , LOS FELIZ BL , -118.301292 , 34.109413
9189-N , CORBIN AV , -118.581612 , 34.280617
6011-S , LINDLEY AV OXNARD ST , -118.527321 , 34.18058
15302-S , BLEDSOE ST , -118.466507 , 34.304733
4020-N , 79TH ST 80TH ST , -118.396019 , 33.966747
6046-N , BALBOA AV BALBOA BL , -118.50132 , 34.159058
4168-S , CHURCH LN , -118.467644 , 34.072628
15056-W , LASSEN ST , -118.466972 , 34.250084
13210-S , 83RD ST , -118.256485 , 33.964073
1212-S , 82ND ST 83RD ST , -118.282784 , 33.964424
15302-E , BLEDSOE ST , -118.466408 , 34.304253
14323-W , WIOTA ST , -118.193214 , 34.1334
6179-W , BURBANK BL , -118.439674 , 34.172157
17097-S , AVALON BL , -118.263031 , 33.786957
2130-N , LOS ANGELES ST , -118.255966 , 34.039413
14140-W , 4TH ST , -118.19664 , 34.033905
9034-W , DEL MORENO DR , -118.57473 , 34.169643
4107-W , CALIFORNIA ST , -118.403625 , 33.931541
15179-S , HART ST , -118.457512 , 34.197823
1357-W , 39TH ST , -118.317848 , 34.014622
13003-W , 8TH ST , -118.275299 , 34.053783
7232-S , FAIRFAX AV , -118.361374 , 34.063251
14131-W , 1ST ST , -118.198608 , 34.038788
6046-E , BALBOA AV BALBOA BL , -118.501495 , 34.159294
15046-N , DEVONSHIRE ST , -118.497963 , 34.257187
11313-S , 67TH ST , -118.309021 , 33.978718
5222-W , ARLINGTON AV , -118.317413 , 34.0364
3213-W , HOBART BL , -118.304871 , 34.090748
5062-W , BEVERWIL DR , -118.39875 , 34.055088
13210-N , 83RD ST , -118.256371 , 33.963558
14064-W , MISSION RD NORTH MAIN ST , -118.205505 , 34.065884
17097-N , AVALON BL , -118.262894 , 33.786449
10018-N , VANOWEN ST , -118.431213 , 34.193707
11343-W , CENTURY BL , -118.280006 , 33.945599
13122-W , BONNIE BRAE ST , -118.277191 , 34.050575
1146-S , ADAMS BL , -118.268578 , 34.025066
15319-E , ARLETA AV , -118.426331 , 34.241848
17189-W , FOOTHILL BL , -118.395294 , 34.274738
7391-W , JAMES M WOOD BL , -118.299416 , 34.055946
17105-E , NORMANDIE AV , -118.297859 , 33.789757
10093-E , BRADLEY AV , -118.37394 , 34.227299
14180-E , HUNTINGTON DR , -118.172539 , 34.088467
4298-W , AVENUE OF THE STARS , -118.408279 , 34.051399
17007-S , FRONT ST , -118.28759 , 33.751373
5328-W , KALSMAN DR , -118.374428 , 34.021854
7365-W , KINGSLEY DR , -118.302597 , 34.061783
5076-W , COCHRAN AV , -118.352417 , 34.048271
6204-E , CHANDLER BL COLFAX AV , -118.387932 , 34.168331
6230-E , LANKERSHIM BL , -118.375175 , 34.164848
7009-W , MELROSE AV , -118.372902 , 34.083675
11155-W , CENTURY BL , -118.286652 , 33.945557
17007-N , FRONT ST , -118.286972 , 33.750793
17059-N , 25TH ST , -118.313271 , 33.72261
4298-S , AVENUE OF THE STARS , -118.408875 , 34.051403
1357-N , 39TH ST , -118.318184 , 34.01437
6265-W , HOLLYWOOD FWY S/B OFF-RAMP KRAFT AV , -118.379845 , 34.157696
9277-E , CORBIN AV , -118.562645 , 34.242672
1190-W , HARBOR FWY N/B RAMPS OLIVE ST , -118.279144 , 33.989212
17181-N , FOOTHILL BL , -118.402138 , 34.280659
9023-W , CORBIN AV , -118.561905 , 34.172661
17056-W , 22ND ST , -118.27771 , 33.726341
14109-E , 1ST ST , -118.221397 , 34.047283
10061-S , LANKERSHIM BL , -118.387833 , 34.212357
11178-S , 111TH PL , -118.269592 , 33.93417
9276-E , OAKDALE AV , -118.567169 , 34.242683
14026-E , AVENUE 19 , -118.222549 , 34.073551
2236-S , 6TH ST , -118.238457 , 34.038486
5222-E , ARLINGTON AV , -118.31797 , 34.036243
17106-N , PACIFIC COAST HWY , -118.292068 , 33.790627
9167-W , CANOGA AV , -118.597015 , 34.257282
15096-N , HASKELL AV , -118.474861 , 34.208153
5161-E , COCHRAN AV , -118.35405 , 34.044617
12176-E , SUNSET BL , -118.513138 , 34.046844
9095-W , TAMPA AV , -118.553169 , 34.186611
4187-E , PICO BL , -118.435371 , 34.036804
6023-S , VENTURA FWY E/B RAMPS , -118.518555 , 34.171024
10138-W , NORDHOFF ST , -118.544456 , 34.235493
14064-N , MISSION RD NORTH MAIN ST , -118.206459 , 34.065823
2116-N , 9TH ST , -118.257187 , 34.042885
17056-S , 22ND ST , -118.278305 , 33.72646
13122-E , BONNIE BRAE ST , -118.278084 , 34.050865
17181-W , FOOTHILL BL , -118.401566 , 34.280624
7391-E , JAMES M WOOD BL , -118.300087 , 34.055847
17105-W , NORMANDIE AV , -118.297073 , 33.790138
2056-E , 4TH ST , -118.249542 , 34.049564
4035-E , 83RD ST , -118.421982 , 33.962498
6230-N , LANKERSHIM BL , -118.374329 , 34.164555
11277-E , 5TH AV , -118.322235 , 33.974533
6154-E , BELLAIRE AV , -118.409554 , 34.179356
15096-E , HASKELL AV , -118.475288 , 34.208412
10093-W , BRADLEY AV , -118.373436 , 34.227783
5222-N , ARLINGTON AV , -118.317642 , 34.036076
9023-E , CORBIN AV , -118.562477 , 34.172527
6310-S , SEPULVEDA BL , -118.466225 , 34.186825
11291-S , 52ND ST , -118.330887 , 33.995407
5218-E , ADAMS BL , -118.335236 , 34.032532
17193-N , FOOTHILL BL , -118.380493 , 34.275032
9278-S , CORBIN AV , -118.562363 , 34.239334
3136-E , HIGHLAND AV , -118.338898 , 34.101505
12372-S , COLDWATER CANYON AV FRANKLIN CANYON DR , -118.407524 , 34.129372
4262-E , BROCKTON AV , -118.461456 , 34.04129
3198-W , ORANGE DR , -118.341354 , 34.090771
1137-E , 55TH ST , -118.238533 , 33.992908
15008-W , BALBOA BL JOLETTE AV , -118.501785 , 34.293205
1331-W , 7TH AV , -118.324539 , 34.020477
2010-E , ALISO ST ARCADIA ST , -118.241676 , 34.056149
5112-S , CASHIO ST , -118.384163 , 34.052319
7365-E , KINGSLEY DR , -118.303391 , 34.061703
17106-S , PACIFIC COAST HWY , -118.291443 , 33.791405
8290-E , 6TH ST , -118.28344 , 34.063309
9145-E , RESEDA BL , -118.53643 , 34.271713
6230-W , LANKERSHIM BL , -118.374123 , 34.164951
10138-N , NORDHOFF ST , -118.544777 , 34.23526
6021-S , BURBANK BL , -118.518593 , 34.172508
6204-S , CHANDLER BL COLFAX AV , -118.387817 , 34.16888
5339-S , AIRPORT AV , -118.444046 , 34.017357
8127-E , MOHAWK ST , -118.265694 , 34.077564
7228-E , 6TH ST , -118.331856 , 34.063957
15171-N , KESTER AV , -118.457413 , 34.208145
11064-S , KNOX ST , -118.299294 , 33.854496
15171-S , KESTER AV , -118.45752 , 34.208763
15019-S , BALBOA BL , -118.50219 , 34.278942
5328-E , KALSMAN DR , -118.374924 , 34.02179
4240-W , BARRINGTON AV , -118.466995 , 34.055122
10043-W , SHERMAN WY HOLLYWOOD FWY S/B RAMPS , -118.403801 , 34.201313
9277-S , CORBIN AV , -118.562355 , 34.243004
10324-W , LURLINE AV , -118.583763 , 34.201157
4046-N , MANITOBA ST , -118.440536 , 33.953667
6021-N , BURBANK BL , -118.518478 , 34.171955
11169-S , 108TH ST , -118.287025 , 33.938477
2165-N , PASADENA FWY RAMPS , -118.237282 , 34.069393
17166-E , FOOTHILL BL , -118.430573 , 34.307194
2094-N , 7TH ST , -118.25145 , 34.043797
15314-S , NORDHOFF ST , -118.440697 , 34.235714
5172-N , VENICE BL , -118.308975 , 34.043327
10116-S , PENROSE ST , -118.366966 , 34.232803
17203-W , FOOTHILL BL , -118.311043 , 34.259712
11036-N , 92ND ST , -118.256172 , 33.952702
2116-S , 9TH ST , -118.256996 , 34.043251
11064-W , KNOX ST , -118.29892 , 33.854263
11196-S , 112TH ST , -118.269608 , 33.933182
15314-W , NORDHOFF ST , -118.439888 , 34.23539
12372-E , COLDWATER CANYON AV FRANKLIN CANYON DR , -118.407532 , 34.128654
17056-E , 22ND ST , -118.278603 , 33.726021
1114-E , BUDLONG AV , -118.295998 , 34.003643
1081-N , 36TH PL , -118.30014 , 34.021778
17071-W , EARLE ST , -118.264549 , 33.742142
12372-N , COLDWATER CANYON AV FRANKLIN CANYON DR , -118.406654 , 34.128292
12043-W , PACIFIC AV , -118.472015 , 33.987919
5161-W , COCHRAN AV , -118.353645 , 34.044903
11340-S , 98TH ST , -118.28273 , 33.947571
17204-W , FOOTHILL BL , -118.313766 , 34.259731
11064-E , KNOX ST , -118.299606 , 33.854179
1331-S , 7TH AV , -118.324814 , 34.020733
4035-S , 83RD ST , -118.421944 , 33.962898
5245-S , 16TH ST , -118.255875 , 34.03009
11289-N , 48TH ST , -118.330688 , 33.999477
1081-S , 36TH PL , -118.300255 , 34.022087
17060-E , 25TH ST , -118.305855 , 33.721539
15083-E , ROSCOE BL , -118.474052 , 34.221321
14159-W , OLYMPIC BL , -118.202515 , 34.018837
6310-N , SEPULVEDA BL , -118.466118 , 34.186378
6132-W , CAHUENGA BL , -118.361343 , 34.185875
